sentence,tag
"['conclusions', ':', 'intrathecal', 'baclofen', 'can', 'impair', 'sexual', 'function', 'and', 'ejaculation', 'in', 'some', 'patients', '.']","['O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Background', 'O', 'O']"
"['a', '51', '-', 'year', '-', 'old', 'man', 'developed', 'type', '1', 'diabetes', 'mellitus', 'following', '24', 'weeks', 'of', 'treatment', 'with', 'recombinant', 'alpha', '-', '2b', 'peginterferon', 'plus', 'ribavirin', 'for', 'chronic', 'hepatitis', 'c', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Other', 'I-Other', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['we', 'report', 'a', 'typical', 'case', 'of', 'transient', 'serotonin', 'syndrome', 'secondary', 'to', 'tramadol', '-', 'citalopram', 'combination', '.']","['O', 'O', 'O', 'I-Background', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['in', 'six', 'cases', 'ct', 'scans', 'did', 'not', 'return', 'to', 'their', 'original', 'state', 'after', 'acth', 'therapy', '.']","['O', 'O', 'I-Background', 'I-Problem', 'I-Test', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O', 'O']"
"['painful', 'neutrophilic', 'skin', 'lesions', 'were', 'observed', 'in', 'two', 'children', 'receiving', 'granulocyte', 'colony', '-', 'stimulating', 'factor', '(', 'g', '-', 'csf', ')', 'for', 'treatment', 'of', 'idiopathic', 'neutropenia', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Background', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['therefore', 'there', 'is', 'the', 'potential', 'for', 'significant', 'concentration', '-', 'related', 'adverse', 'effects', 'when', 'phenytoin', 'is', 'coadministered', 'with', 'other', 'cyp2c9', 'substrates', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['after', 'ruling', 'out', 'a', 'hydrotelluric', 'source', 'of', 'fluorine', ',', 'the', 'patient', ""'"", 's', 'fluorosis', 'was', 'linked', 'to', 'chronic', 'use', 'of', 'niflumic', 'acid', ',', 'following', 'the', 'publication', 'in', '1978', 'of', 'the', '2', 'previously', 'reported', 'cases', 'affected', 'by', 'this', 'drug', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Background', 'I-Problem', 'O', 'O', 'O', 'I-Other', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['results', ':', 'replacing', 'valproate', 'with', 'lamotrigine', 'resulted', 'in', 'a', 'decrease', 'in', 'serum', 'testosterone', 'concentrations', 'in', 'all', '3', 'women', '.']","['O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Background', 'O', 'I-Background', 'O']"
"['potential', 'mechanisms', 'involved', 'in', 'the', 'occurrence', 'of', 'ischemic', 'colitis', 'in', 'patients', 'receiving', 'tegaserod', 'are', 'also', 'discussed', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O']"
"['extra', 'caution', 'should', 'be', 'taken', 'in', 'using', 'octreotide', 'or', 'its', 'long', '-', 'acting', 'analog', 'in', 'patients', 'otherwise', 'predisposed', 'to', 'intrahepatic', 'bile', 'stasis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['she', 'was', 'diagnosed', 'with', 'epstein', '-', 'barr', 'virus', '-', 'associated', 'polymorphic', 'lymphoproliferative', 'disorder', '(', 'lpd', ')', 'due', 'to', 'immunodeficiency', 'caused', 'by', 'mtx', 'administration', '.']","['O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['accordingly', ',', 'camptocormia', 'is', 'a', 'dose', '-', 'dependent', 'side', 'effect', 'of', 'valproate', '.']","['O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O']"
"['esophageal', 'candidiasis', 'following', 'omeprazole', 'therapy', ':', 'a', 'report', 'of', 'two', 'cases', '.']","['I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Background', 'O']"
"['we', 'report', 'two', 'patients', 'with', 'acne', 'vulgaris', 'with', 'a', 'fourth', 'type', 'of', 'minocycline', '-', 'induced', 'cutaneous', 'pigmentation', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['chloroquine', 'has', 'been', 'used', 'for', 'many', 'decades', 'in', 'the', 'prophylaxis', 'and', 'treatment', 'of', 'malaria', '.']","['I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'O']"
"['the', 'incidence', 'of', 'are', 'suddenly', 'exceeded', '10', '%', 'of', 'the', 'patients', 'treated', 'by', 'melarsoprol', 'during', 'august', '1992', 'and', 'september', '1993', '.']","['O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Other', 'I-Other', 'O', 'I-Other', 'I-Other', 'O']"
"['we', 'describe', 'a', 'patient', 'with', 'rheumatoid', 'arthritis', 'treated', 'with', 'gold', 'salts', ',', 'who', 'developed', 'bilateral', 'interstitial', 'pulmonary', 'abnormalities', 'and', 'showed', 'a', 'dramatic', 'response', 'on', 'corticosteroid', 'therapy', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O']"
"['this', 'is', 'the', 'first', 'reported', 'fatality', 'due', 'to', 'this', 'drug', 'interaction', 'and', 'only', 'the', 'second', 'case', 'of', 'serotonin', 'syndrome', 'reported', 'with', 'oxcarbazepine', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O']"
"['although', 'praziquantel', 'administration', 'may', 'have', 'been', 'effective', 'in', 'killing', 'the', 'parasite', 'in', 'both', 'patients', ',', 'we', 'are', 'concerned', 'about', 'the', 'production', 'of', 'marked', 'inflammation', 'as', 'a', 'result', 'of', 'treatment', '.']","['O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O']"
"['case', 'report', ':', 'acute', 'renal', 'failure', 'after', 'administering', 'intravenous', 'immunoglobulin', '.']","['O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['three', 'patients', 'developed', 'proteinuria', 'following', 'gold', 'therapy', 'for', 'rheumatoid', 'arthritis', '.']","['O', 'O', 'O', 'I-Problem', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['tumor', '-', 'volume', 'increase', 'at', 'beginning', 'of', 'primary', 'treatment', 'with', 'topical', 'interferon', 'alpha', '2', '-', 'beta', 'in', 'a', 'case', 'of', 'conjunctiva', '-', 'cornea', 'intraepithelial', 'neoplasia', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Other', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Test', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['we', 'report', 'a', 'patient', 'who', 'developed', 'heparin', 'associated', 'thrombocytopenia', 'during', 'continuous', 'arteriovenous', 'haemofiltration', 'and', 'discuss', 'its', 'implications', 'and', 'alternative', 'anticoagulant', 'treatment', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['a', '7', '-', 'year', '-', 'old', 'with', 'congenital', 'toxoplasmosis', 'who', 'took', 'pyrimethamine', 'and', 'sulfadiazine', 'for', 'reactivated', 'chorioretinitis', 'developed', 'fever', ',', 'severe', 'cutaneous', 'involvement', ',', 'swelling', ',', 'abdominal', 'pain', 'and', 'transaminitis', ',', 'persisting', 'weeks', 'after', 'withholding', 'medicines', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['hypertonic', 'sodium', 'bicarbonate', 'is', 'recognized', 'as', 'effective', 'therapy', 'for', 'hypotension', 'and', 'arrhythmias', '.']","['I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'O']"
"['severe', 'symptomatic', 'hyponatremia', 'during', 'sibutramine', 'therapy', ':', 'a', 'case', 'report', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O']"
"['subtherapeutic', 'warfarin', 'is', 'not', 'associated', 'with', 'increased', 'hemorrhage', 'rates', 'in', 'ischemic', 'strokes', 'treated', 'with', 'tissue', 'plasminogen', 'activator', '.']","['I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['he', 'had', 'been', 'commenced', 'on', 'a', 'course', 'of', 'fusidic', 'acid', 'at', 'discharge', 'in', 'addition', 'to', 'his', 'ongoing', 'statin', 'prescription', 'and', 'presented', '4', 'weeks', 'later', 'with', 'symptoms', 'consistent', 'with', 'rhabdomyolysis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Other', 'I-Other', 'I-Other', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O']"
"['a', '64', '-', 'year', '-', 'old', 'man', 'presented', 'with', 'proteinuria', 'during', 'postoperative', 'interferon', '(', 'ifn', ')', '-', 'beta', 'therapy', 'against', 'malignant', 'melanoma', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Problem', 'I-Problem', 'O']"
"['propylthiouracil', '-', 'induced', 'sensorineural', 'hearing', 'loss', 'associated', 'with', 'antineutrophil', 'cytoplasmic', 'antibodies', '.']","['I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['an', '11', '-', 'day', '-', 'old', 'infant', 'became', 'lethargic', 'and', 'apneic', 'after', 'a', 'single', 'drop', 'of', 'brimonidine', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['we', 'observed', '3', 'diabetic', 'patients', 'with', 'intolerable', 'dizziness', 'followed', 'by', 'nausea', 'and', 'vomiting', 'immediately', 'after', 'an', 'initial', 'administration', 'of', 'the', 'alpha', '-', 'glucosidase', 'inhibitor', ',', 'voglibose', '.']","['O', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['asthenozoospermia', ':', 'possible', 'association', 'with', 'long', '-', 'term', 'exposure', 'to', 'an', 'anti', '-', 'epileptic', 'drug', 'of', 'carbamazepine', '.']","['I-Problem', 'O', 'O', 'O', 'O', 'I-Other', 'I-Other', 'I-Other', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['onset', 'of', 'male', 'gynaecomastia', 'in', 'a', 'patient', 'treated', 'with', 'sunitinib', 'for', 'metastatic', 'renal', 'cell', 'carcinoma', '.']","['O', 'O', 'I-Background', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['life', '-', 'threatening', 'anaphylactoid', 'reaction', 'to', 'amifostine', 'used', 'with', 'concurrent', 'chemoradiotherapy', 'for', 'nasopharyngeal', 'cancer', 'in', 'a', 'patient', 'with', 'dermatomyositis', ':', 'a', 'case', 'report', 'with', 'literature', 'review', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['during', 'administration', 'of', 'chemotherapy', ',', 'the', 'patient', 'progressively', 'developed', 'a', 'complex', 'association', 'of', 'beau', ""'"", 's', 'lines', ',', 'transverse', 'melanonychia', ',', 'muehrcke', ""'"", 's', 'lines', ',', 'and', 'diffuse', 'hyperpigmentation', 'of', 'the', 'skin', '.']","['O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'O']"
"['platinum', '-', 'resistant', 'ovarian', 'cancer', '(', 'proc', ')', 'constitutes', 'a', 'therapeutic', 'dilemma', 'with', 'limited', 'efficacy', 'from', 'traditional', 'cytotoxic', 'agents', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['severe', 'hypo', '-', 'alpha', '-', 'lipoproteinemia', 'during', 'treatment', 'with', 'rosiglitazone', '.']","['O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'O']"
"['hepatocellular', 'damage', 'following', 'therapeutic', 'intravenous', 'iron', 'sucrose', 'infusion', 'in', 'a', 'child', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Background', 'O']"
"['linear', 'iga', 'bullous', 'dermatosis', 'occurring', 'after', 'carbamazepine', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O']"
"['to', 'report', 'a', 'case', 'in', 'which', 'significant', 'hypotension', 'occurred', 'after', 'initiation', 'of', 'tizanidine', 'in', 'a', 'patient', 'using', 'the', 'antihypertensive', 'agent', 'lisinopril', '.']","['O', 'O', 'O', 'I-Background', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O']"
"['localized', 'dyskeratotic', 'plaque', 'with', 'milia', 'associated', 'with', 'sorafenib', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'I-Treatment', 'O']"
"['conclusions', ':', 'clinicians', 'should', 'be', 'aware', 'of', 'this', 'adverse', 'reaction', 'when', 'facing', 'similar', 'complex', 'neurologic', 'symptoms', 'in', 'patients', 'who', 'are', 'receiving', 'the', 'antibiotic', 'treatment', 'described', 'here', ',', 'especially', 'vancomycin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O']"
"['a', '27', 'year', 'old', 'female', 'with', 'a', 'complex', 'history', 'of', 'congenital', 'heart', 'disease', ',', 'cardiac', 'surgery', ',', 'heart', 'failure', ',', 'and', 'arrhythmias', 'was', 'admitted', 'for', 'a', 'pseudomonas', 'aeruginosa', 'sternal', 'wound', 'infection', 'and', 'treated', 'with', 'intravenous', 'antibiotics', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'I-Background', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['a', '21', '-', 'year', '-', 'old', 'woman', 'suffering', 'from', 'bipolar', 'affective', 'disorder', 'developed', 'systemic', 'lupus', 'erythematosus', '(', 'sle', ')', 'with', 'characteristic', 'laboratory', 'findings', ',', '18', 'months', 'after', 'starting', 'carbamazepine', 'maintenance', 'treatment', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Other', 'I-Other', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O']"
"['there', 'are', 'few', 'reports', 'in', 'the', 'literature', 'related', 'to', 'sulfonylurea', '-', 'induced', 'hepatotoxicity', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'O']"
"['hepatopathy', 'subsided', 'after', 'the', 'cessation', 'of', 'carbamazepine', 'and', 'lynestrenol', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['methods', '/', 'results', ':', 'this', 'paper', 'presents', 'a', 'new', 'case', 'of', 'rifabutin', 'uveitis', 'and', 'a', 'review', 'of', 'the', 'various', 'published', 'reports', 'to', 'date', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Background', 'I-Background', 'O', 'I-Treatment', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['digestive', 'hemorrhage', 'caused', 'by', 'a', 'meckel', ""'"", 's', 'diverticulum', 'in', 'a', 'metformin', '-', 'treated', 'patient', ':', 'is', 'there', 'any', 'connection', '?']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['this', 'report', 'describes', 'a', 'case', 'of', 'bilateral', 'ptosis', 'induced', 'by', 'chloroquine', '.']","['O', 'O', 'O', 'O', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O']"
"['allergic', 'side', 'effects', 'of', 'aza', 'are', 'rare', ',', 'and', 'reported', 'allergic', 'skin', 'eruptions', 'from', 'aza', 'are', 'very', 'limited', 'in', 'japan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O']"
"['however', ',', 'several', 'case', 'reports', 'have', 'suggested', 'that', 'clozapine', 'could', 'also', 'cause', 'td', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'O']"
"['interferon', '-', 'alpha', '-', 'induced', 'hyperthyroidism', ':', 'a', 'three', '-', 'stage', 'evolution', 'from', 'silent', 'thyroiditis', 'towards', 'graves', ""'"", 'disease', '.']","['I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'O']"
"['a', 'case', 'of', 'fluoxetine', 'induced', 'seizures', ',', 'in', 'a', 'person', 'with', 'down', 'syndrome', ',', 'is', 'described', '.']","['O', 'O', 'O', 'I-Treatment', 'O', 'I-Problem', 'O', 'O', 'O', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O']"
"['severe', 'water', 'intoxication', 'secondary', 'to', 'the', 'concomitant', 'intake', 'of', 'non', '-', 'steroidal', 'anti', '-', 'inflammatory', 'drugs', 'and', 'desmopressin', ':', 'a', 'case', 'report', 'and', 'review', 'of', 'the', 'literature', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['a', '52', '-', 'year', '-', 'old', 'black', 'woman', 'on', 'phenytoin', 'therapy', 'for', 'post', '-', 'traumatic', 'epilepsy', 'developed', 'transient', 'hemiparesis', 'contralateral', 'to', 'the', 'injury', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'O']"
"['conclusions', ':', 'we', 'present', 'a', 'case', 'of', 'a', 'patient', 'with', 'cml', 'who', 'developed', 'ks', '12', 'months', 'after', 'starting', 'treatment', 'with', 'imatinib', '400', 'mg', '/', 'd', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Other', 'I-Other', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
